,date,Energy_Consumption,LaRP,LeRP,LaPF,LePF,Duty,Emissions_Air_Quality_Metric,Date
58,5/20/2018 15:30,13.04,0,11.6,100,74.9,Major,166,5/20/2018
59,5/20/2018 15:45,13.82,0,10.76,100,78.89,Major,166,5/20/2018
60,5/20/2018 16:15,11.29,0,11.44,100,70.37,Major,166,5/20/2018
61,5/20/2018 16:30,5.99,0,21.47,100,26.67,Major,100,5/20/2018
62,5/20/2018 16:44,5.74,0,22.45,100,24.84,Major,103,5/20/2018
63,5/20/2018 17:00,6.2,0,22.47,100,26.83,Major,104,5/20/2018
64,5/20/2018 17:15,4.18,0,16.47,100,24.79,Average,102,5/20/2018
65,5/20/2018 17:29,4.01,0,15.94,100,24.51,Average,103,5/20/2018
66,5/20/2018 17:45,4.15,0,15.95,100,24.91,Average,104,5/20/2018
67,5/20/2018 18:00,4.01,0,16.06,100,23.95,Average,91,5/20/2018
68,5/20/2018 18:14,3.8,0,4.68,100,63.23,Average,109,5/20/2018
69,5/20/2018 18:30,3.87,0,3.59,100,73.05,Average,103,5/20/2018
70,5/20/2018 18:45,3.92,0,12.5,100,29.92,Average,103,5/20/2018
71,5/20/2018 18:59,3.98,0,15.94,100,24.51,Average,93,5/20/2018
72,5/20/2018 19:30,4.09,0,16.05,100,24.33,Average,91,5/20/2018
73,5/20/2018 19:44,4.84,0,22.04,100,21.25,Average,106,5/20/2018
74,5/20/2018 20:00,4.7,0,20.95,100,21.61,Average,104,5/20/2018
75,5/20/2018 20:15,4.07,0,16.31,100,23.8,Average,95,5/20/2018
76,5/20/2018 20:29,3.78,0,16.15,100,23.22,Average,92,5/20/2018
77,5/20/2018 20:45,3.39,0,15.95,100,20.74,Average,101,5/20/2018
78,5/20/2018 21:00,3.42,0,15.92,100,20.79,Average,100,5/20/2018
79,5/20/2018 21:14,3.43,0,15.85,100,21.36,Average,93,5/20/2018
80,5/20/2018 21:30,3.47,0,15.85,100,21.11,Average,109,5/20/2018
81,5/20/2018 21:45,3.53,0,15.85,100,21.33,Average,101,5/20/2018
82,5/20/2018 21:59,3.38,0,15.87,100,21.06,Average,92,5/20/2018
83,5/20/2018 22:15,3.25,2.14,8.72,84.2,35.51,Average,94,5/20/2018
84,5/20/2018 22:30,3.08,5.95,0,46.62,100,Average,104,5/20/2018
85,5/20/2018 22:44,3.08,5.86,0,46.69,100,Average,91,5/20/2018
86,5/20/2018 23:00,3.07,5.71,0,47.98,100,Average,103,5/20/2018
87,5/20/2018 23:15,3.09,5.5,0,49.4,100,Low,104,5/20/2018
88,5/20/2018 23:29,3.12,5.55,0,48.83,100,Low,93,5/20/2018
89,5/20/2018 23:45,3.18,4.76,0,55.51,100,Low,108,5/20/2018
90,5/20/2018 0:00,4.56,6.37,0,58.04,100,Low,105,5/20/2018
0,5/21/2018 0:14,3.21,4.94,0,55.4,100,Low,99,5/21/2018
1,5/21/2018 0:30,3.04,4.81,0,53.6,100,Low,93,5/21/2018
2,5/21/2018 0:45,3.06,4.78,0,53.34,100,Low,100,5/21/2018
3,5/21/2018 1:15,2.99,4.83,0,52.2,100,Low,95,5/21/2018
4,5/21/2018 1:30,2.93,4.81,0,52.7,100,Low,105,5/21/2018
5,5/21/2018 1:44,3.01,4.81,0,52.73,100,Low,107,5/21/2018
6,5/21/2018 2:00,3.11,4.79,0,53.85,100,Low,91,5/21/2018
7,5/21/2018 2:15,3.04,4.82,0,52.7,100,Low,98,5/21/2018
8,5/21/2018 2:29,3.01,4.82,0,52.21,100,Low,105,5/21/2018
9,5/21/2018 2:45,3.04,4.77,0,53.26,100,Low,100,5/21/2018
10,5/21/2018 3:00,2.96,4.8,0,53.32,100,Low,103,5/21/2018
11,5/21/2018 3:14,3.48,4.67,0,59.45,100,Low,97,5/21/2018
12,5/21/2018 3:30,3.21,4.67,0,56.43,100,Low,105,5/21/2018
13,5/21/2018 3:45,3.06,4.68,0,54.22,100,Low,108,5/21/2018
14,5/21/2018 3:59,2.99,4.93,0,52.23,100,Low,96,5/21/2018
15,5/21/2018 4:15,3.06,4.85,0,52.77,100,Low,109,5/21/2018
16,5/21/2018 4:30,2.99,4.74,0,52.98,100,Low,105,5/21/2018
17,5/21/2018 4:44,3.34,4.88,0,56.77,100,Low,91,5/21/2018
18,5/21/2018 5:00,3.58,4.99,0,58.43,100,Low,92,5/21/2018
19,5/21/2018 5:15,2.97,4.79,0,53.34,100,Low,94,5/21/2018
20,5/21/2018 5:29,2.97,4.79,0,52.04,100,Low,105,5/21/2018
21,5/21/2018 5:45,2.93,4.72,0,53,100,Low,104,5/21/2018
22,5/21/2018 6:00,2.89,4.76,0,52.75,100,Low,108,5/21/2018
23,5/21/2018 6:30,3.09,4.75,0,54.65,100,Low,100,5/21/2018
24,5/21/2018 6:45,3.42,4.58,0,60.68,100,Low,100,5/21/2018
25,5/21/2018 6:59,2.95,4.85,0,52.78,100,Low,102,5/21/2018
26,5/21/2018 7:15,3.06,4.82,0,52.72,100,Low,100,5/21/2018
27,5/21/2018 7:30,3.26,4.8,0,56.02,100,Low,108,5/21/2018
28,5/21/2018 7:44,3.17,4.39,0,58.04,100,Low,103,5/21/2018
29,5/21/2018 8:00,3.26,4.08,0,61.81,100,Low,100,5/21/2018
30,5/21/2018 8:15,26,25.24,0,71.84,100,Low,166,5/21/2018
31,5/21/2018 8:29,49.92,50.33,0,70.44,100,Low,232,5/21/2018
32,5/21/2018 8:45,67.71,64.81,0,72.25,100,Low,298,5/21/2018
33,5/21/2018 9:00,66.59,40.37,0,85.52,100,Low,298,5/21/2018
34,5/21/2018 9:14,67.28,37.25,0,87.48,100,Average,298,5/21/2018
35,5/21/2018 9:30,56.42,28.07,0,89.54,100,Average,298,5/21/2018
36,5/21/2018 9:45,65.37,34.99,0,88.15,100,Average,298,5/21/2018
37,5/21/2018 9:59,59.76,32.5,0,87.82,100,Average,298,5/21/2018
38,5/21/2018 10:15,55.24,28.11,0,89.13,100,Major,298,5/21/2018
39,5/21/2018 10:30,56.06,27.7,0,89.65,100,Major,298,5/21/2018
40,5/21/2018 10:44,51.4,22.51,0,91.58,100,Major,232,5/21/2018
41,5/21/2018 11:00,55.45,27.12,0,89.81,100,Major,298,5/21/2018
42,5/21/2018 11:15,67.34,49.72,0,80.44,100,Major,298,5/21/2018
43,5/21/2018 11:29,58.72,49.74,0,76.29,100,Major,298,5/21/2018
44,5/21/2018 11:45,50.6,42.17,0,76.86,100,Major,232,5/21/2018
45,5/21/2018 12:00,47.09,33.55,0,81.42,100,Major,232,5/21/2018
46,5/21/2018 12:14,4.3,0.1,13,99.97,31.55,Average,99,5/21/2018
47,5/21/2018 12:30,4.3,0,19.44,100,21.5,Average,103,5/21/2018
48,5/21/2018 12:45,5.06,0,25.33,100,19.36,Average,91,5/21/2018
49,5/21/2018 12:59,4.93,0,25.49,100,19.25,Average,106,5/21/2018
50,5/21/2018 13:15,53.88,25.02,4.22,90.69,99.69,Major,232,5/21/2018
51,5/21/2018 13:30,57.46,28.04,0,89.86,100,Major,298,5/21/2018
52,5/21/2018 13:44,79.28,46.52,0,86.26,100,Major,364,5/21/2018
53,5/21/2018 14:00,55.79,28.58,0,89.02,100,Major,298,5/21/2018
54,5/21/2018 14:29,59.89,33.96,0,87.01,100,Major,298,5/21/2018
55,5/21/2018 14:45,76.15,47.42,0,84.9,100,Major,298,5/21/2018
56,5/21/2018 15:00,52.82,28.12,0,88.28,100,Major,232,5/21/2018
57,5/21/2018 15:14,64.56,33.58,0,88.7,100,Major,298,5/21/2018
58,5/21/2018 15:30,69.68,41.74,0,85.77,100,Major,298,5/21/2018
59,5/21/2018 15:45,75.4,42.61,0,87.07,100,Major,298,5/21/2018
60,5/21/2018 15:59,52.54,23.33,0,91.39,100,Major,232,5/21/2018
61,5/21/2018 16:15,79.62,48.12,0,85.55,100,Major,364,5/21/2018
62,5/21/2018 16:30,66.63,36.43,0,87.72,100,Major,298,5/21/2018
63,5/21/2018 16:44,69.66,41.03,0,86.17,100,Major,298,5/21/2018
64,5/21/2018 17:00,71.79,41.65,0,86.47,100,Major,298,5/21/2018
65,5/21/2018 17:15,46.07,14.76,0,95.24,100,Average,232,5/21/2018
66,5/21/2018 17:29,44.5,11.21,0,96.99,100,Average,232,5/21/2018
67,5/21/2018 17:45,30.83,0.12,7.88,100,96.88,Average,166,5/21/2018
68,5/21/2018 18:00,29.96,0,8.29,100,96.38,Average,166,5/21/2018
69,5/21/2018 18:14,31.92,11.52,0.59,94.08,99.98,Average,166,5/21/2018
70,5/21/2018 18:45,33.12,5.36,2.49,98.74,99.73,Average,232,5/21/2018
71,5/21/2018 18:59,36.7,1.38,1.33,99.92,99.92,Average,232,5/21/2018
72,5/21/2018 19:15,36.1,1.7,0.91,99.89,99.97,Average,232,5/21/2018
74,5/21/2018 19:44,34.24,1.05,2.1,99.94,99.8,Average,232,5/21/2018
75,5/21/2018 20:00,36.38,1.52,1.11,99.93,99.96,Average,232,5/21/2018
76,5/21/2018 20:15,36.03,1.22,1.58,99.94,99.89,Average,232,5/21/2018
77,5/21/2018 20:29,35.65,1.22,1.69,99.95,99.9,Average,232,5/21/2018
78,5/21/2018 20:45,37.43,1.71,0.69,99.89,99.97,Average,232,5/21/2018
79,5/21/2018 21:00,27.55,0.46,7.53,100,96.48,Average,166,5/21/2018
80,5/21/2018 21:14,4.75,0,22.28,100,21.02,Average,93,5/21/2018
81,5/21/2018 21:30,5.26,0,25.61,100,20,Average,96,5/21/2018
82,5/21/2018 21:45,4.47,0,22.15,100,19.62,Average,104,5/21/2018
83,5/21/2018 21:59,3.93,0,19.16,100,20.44,Average,107,5/21/2018
84,5/21/2018 22:15,3.77,1.47,10.28,93.23,34.89,Average,103,5/21/2018
85,5/21/2018 22:30,3.72,3.99,0,67.99,100,Average,96,5/21/2018
86,5/21/2018 22:44,3.6,4.05,0,67.02,100,Average,103,5/21/2018
87,5/21/2018 23:15,3.67,3.67,0,70.43,100,Low,93,5/21/2018
88,5/21/2018 23:29,3.5,3.49,0,71.39,100,Low,96,5/21/2018
89,5/21/2018 23:45,3.58,3.65,0,69.93,100,Low,94,5/21/2018
90,5/21/2018 0:00,3.28,3.86,0,64.39,100,Low,94,5/21/2018
0,5/22/2018 0:14,3.04,4.19,0,58.57,100,Low,100,5/22/2018
1,5/22/2018 0:30,3.1,4.36,0,57.45,100,Low,94,5/22/2018
2,5/22/2018 0:45,3.14,4.28,0,59.02,100,Low,103,5/22/2018
3,5/22/2018 0:59,2.98,4.21,0,58.3,100,Low,109,5/22/2018
4,5/22/2018 1:15,3.01,4.19,0,58.56,100,Low,105,5/22/2018
5,5/22/2018 1:30,3.07,4.15,0,59.93,100,Low,109,5/22/2018
6,5/22/2018 1:44,3.63,4.43,0,63.07,100,Low,109,5/22/2018
7,5/22/2018 2:00,3.13,4.24,0,59.79,100,Low,93,5/22/2018
8,5/22/2018 2:15,3.13,4.32,0,58.32,100,Low,100,5/22/2018
9,5/22/2018 2:29,2.97,4.16,0,58.94,100,Low,91,5/22/2018
10,5/22/2018 2:45,3.07,4.26,0,57.93,100,Low,105,5/22/2018
11,5/22/2018 3:00,3.1,4.32,0,57.81,100,Low,95,5/22/2018
12,5/22/2018 3:14,3.14,4.49,0,56.72,100,Low,98,5/22/2018
13,5/22/2018 3:30,3.43,4.16,0,64.46,100,Low,106,5/22/2018
14,5/22/2018 3:45,3.36,4.05,0,64.27,100,Low,105,5/22/2018
15,5/22/2018 3:59,3.08,4.09,0,59.82,100,Low,99,5/22/2018
16,5/22/2018 4:15,3.05,4.39,0,57.19,100,Low,91,5/22/2018
17,5/22/2018 4:30,3.04,4.09,0,59.3,100,Low,95,5/22/2018
18,5/22/2018 4:44,3.03,4.11,0,59.3,100,Low,100,5/22/2018
19,5/22/2018 5:00,3.05,4.02,0,60.96,100,Low,99,5/22/2018
20,5/22/2018 5:15,3.01,4.09,0,58.92,100,Low,109,5/22/2018
21,5/22/2018 5:29,3.11,4.49,0,57.59,100,Low,104,5/22/2018
22,5/22/2018 5:45,3.62,4.72,0,60.64,100,Low,107,5/22/2018
23,5/22/2018 6:00,3.12,4.5,0,56.75,100,Low,99,5/22/2018
24,5/22/2018 6:14,3.08,4.32,0,57.8,100,Low,101,5/22/2018
25,5/22/2018 6:30,3.02,4.43,0,56.32,100,Low,101,5/22/2018
26,5/22/2018 6:45,3.11,4.44,0,56.83,100,Low,109,5/22/2018
27,5/22/2018 6:59,2.93,4.45,0,55.94,100,Low,93,5/22/2018
28,5/22/2018 7:15,3,4.18,0,58.19,100,Low,102,5/22/2018
29,5/22/2018 7:30,2.96,4.13,0,58.05,100,Low,103,5/22/2018
30,5/22/2018 7:44,3.57,3.7,0,69.25,100,Low,102,5/22/2018
31,5/22/2018 8:00,3.22,3.96,0,62.49,100,Low,105,5/22/2018
32,5/22/2018 8:15,20.19,17.27,0,75.85,100,Low,166,5/22/2018
33,5/22/2018 8:29,24.48,19.43,0,78.23,100,Low,166,5/22/2018
34,5/22/2018 8:45,24.29,19.3,0,78.31,100,Low,166,5/22/2018
35,5/22/2018 9:00,24.57,1.13,6.98,99.9,96.22,Low,166,5/22/2018
36,5/22/2018 9:14,24.73,0,11.33,100,90.88,Average,166,5/22/2018
37,5/22/2018 9:30,24.82,0,11.26,100,91,Average,166,5/22/2018
38,5/22/2018 9:45,24.81,0,11.16,100,91.16,Average,166,5/22/2018
39,5/22/2018 9:59,25.47,0.1,8.8,100,94.57,Average,166,5/22/2018
40,5/22/2018 10:15,26.76,0.11,7.24,100,96.53,Major,166,5/22/2018
41,5/22/2018 10:44,33.77,1.99,1.42,99.83,99.9,Major,232,5/22/2018
42,5/22/2018 11:00,34.48,1.03,2.52,99.95,99.74,Major,232,5/22/2018
43,5/22/2018 11:15,61.5,22.45,0.18,93.94,100,Major,298,5/22/2018
44,5/22/2018 11:29,49.54,21.17,0,91.95,100,Major,232,5/22/2018
45,5/22/2018 11:45,77.26,29.01,0,93.61,100,Major,364,5/22/2018
46,5/22/2018 12:00,65.51,24.89,0.17,93.48,100,Major,298,5/22/2018
47,5/22/2018 12:14,3.35,0,13.01,100,24.62,Average,103,5/22/2018
48,5/22/2018 12:30,3.27,0,16.88,100,19.26,Average,106,5/22/2018
49,5/22/2018 12:45,3.32,0,16.69,100,19.26,Average,96,5/22/2018
50,5/22/2018 12:59,3.29,0,16.86,100,19.12,Average,100,5/22/2018
51,5/22/2018 13:15,24.3,0.73,9.46,99.96,93.19,Major,166,5/22/2018
52,5/22/2018 13:30,63.77,7.99,1.22,99.22,99.98,Major,298,5/22/2018
53,5/22/2018 13:44,90.62,14.8,0,98.68,100,Major,364,5/22/2018
54,5/22/2018 14:00,72.38,9.93,0.98,99.07,99.98,Major,298,5/22/2018
55,5/22/2018 14:15,92.1,14.93,0,98.71,100,Major,364,5/22/2018
56,5/22/2018 14:29,68.19,8.86,1.23,99.16,100,Major,298,5/22/2018
57,5/22/2018 14:45,32.65,0.54,3.06,99.98,99.58,Major,232,5/22/2018
58,5/22/2018 15:00,52.16,4.63,2.11,99.61,99.93,Major,232,5/22/2018
59,5/22/2018 15:14,82.52,12,0.06,98.97,100,Major,364,5/22/2018
60,5/22/2018 15:30,73.43,9.5,0.84,99.19,100,Major,298,5/22/2018
61,5/22/2018 15:45,71.19,8.7,0.55,99.26,100,Major,298,5/22/2018
62,5/22/2018 15:59,86.88,12.14,0,99.04,100,Major,364,5/22/2018
63,5/22/2018 16:15,69.73,8.4,0.85,99.28,99.98,Major,298,5/22/2018
64,5/22/2018 16:30,87.43,13.01,0,98.91,100,Major,364,5/22/2018
65,5/22/2018 16:44,77.58,9.96,0.4,99.18,100,Major,364,5/22/2018
66,5/22/2018 17:00,60.05,6.32,1.18,99.44,99.98,Major,298,5/22/2018
67,5/22/2018 17:15,66.11,8.26,0.98,99.22,99.99,Average,298,5/22/2018
68,5/22/2018 17:29,87.12,13.16,0,98.89,100,Average,364,5/22/2018
69,5/22/2018 18:00,72.63,10.13,2.37,99.04,99.96,Average,298,5/22/2018
70,5/22/2018 18:14,3.71,0,6.14,100,51.13,Average,104,5/22/2018
71,5/22/2018 18:30,3.61,0,5.83,100,53.26,Average,99,5/22/2018
72,5/22/2018 18:45,3.67,0,20.09,100,17.98,Average,109,5/22/2018
73,5/22/2018 18:59,3.83,0,25.91,100,14.58,Average,108,5/22/2018
74,5/22/2018 19:15,3.73,0,25.25,100,14.68,Average,92,5/22/2018
75,5/22/2018 19:30,3.81,0,26.04,100,14.39,Average,100,5/22/2018
76,5/22/2018 19:44,3.83,0,26.31,100,14.37,Average,107,5/22/2018
77,5/22/2018 20:00,3.83,0,26.27,100,14.24,Average,100,5/22/2018
78,5/22/2018 20:15,4.44,0,26.25,100,16.5,Average,105,5/22/2018
79,5/22/2018 20:45,3.22,0,16.93,100,19.04,Average,103,5/22/2018
80,5/22/2018 21:00,3.33,0,16.59,100,19.78,Average,94,5/22/2018
82,5/22/2018 21:30,3.17,0,16.54,100,19.22,Average,100,5/22/2018
83,5/22/2018 21:45,3.28,0,16.44,100,19.95,Average,94,5/22/2018
84,5/22/2018 22:15,3.18,1.93,9.16,85.86,32.92,Average,95,5/22/2018
85,5/22/2018 22:30,3.07,5.21,0,51.08,100,Average,92,5/22/2018
86,5/22/2018 22:44,3.05,5.22,0,50.57,100,Average,107,5/22/2018
87,5/22/2018 23:00,3.06,5.22,0,50.57,100,Average,97,5/22/2018
88,5/22/2018 23:15,3.07,5.04,0,51.41,100,Low,99,5/22/2018
89,5/22/2018 23:29,3.03,5,0,51.71,100,Low,103,5/22/2018
90,5/22/2018 0:00,3.01,5.23,0,50.57,100,Low,98,5/22/2018
0,5/23/2018 0:14,3.22,5.22,0,52.28,100,Low,104,5/23/2018
1,5/23/2018 0:30,3.58,5.35,0,56.19,100,Low,103,5/23/2018
2,5/23/2018 0:45,3.36,5.07,0,55.87,100,Low,108,5/23/2018
3,5/23/2018 0:59,3.53,4.63,0,60.12,100,Low,106,5/23/2018
4,5/23/2018 1:15,3,4.93,0,52.73,100,Low,101,5/23/2018
5,5/23/2018 1:44,2.93,4.73,0,53.5,100,Low,95,5/23/2018
6,5/23/2018 2:00,2.95,4.9,0,52.48,100,Low,94,5/23/2018
7,5/23/2018 2:15,2.93,4.9,0,52.09,100,Low,106,5/23/2018
8,5/23/2018 2:29,3.12,4.75,0,54.17,100,Low,91,5/23/2018
9,5/23/2018 2:45,3.06,4.8,0,53.34,100,Low,103,5/23/2018
10,5/23/2018 3:00,2.98,4.83,0,52.72,100,Low,95,5/23/2018
11,5/23/2018 3:14,2.95,4.91,0,52.47,100,Low,107,5/23/2018
12,5/23/2018 3:30,3.04,5.17,0,50.88,100,Low,100,5/23/2018
13,5/23/2018 3:45,3.01,5.07,0,51.6,100,Low,93,5/23/2018
14,5/23/2018 3:59,3.07,4.99,0,52.42,100,Low,103,5/23/2018
15,5/23/2018 4:15,3.07,5.04,0,51.89,100,Low,96,5/23/2018
16,5/23/2018 4:30,3.47,4.74,0,58.89,100,Low,97,5/23/2018
17,5/23/2018 4:44,3.22,5.22,0,52.25,100,Low,107,5/23/2018
18,5/23/2018 5:00,3.25,5.62,0,49.94,100,Low,109,5/23/2018
19,5/23/2018 5:15,3.69,5.82,0,54.2,100,Low,95,5/23/2018
20,5/23/2018 5:29,3.1,5.35,0,50.28,100,Low,100,5/23/2018
22,5/23/2018 6:00,2.97,5.25,0,49.8,100,Low,95,5/23/2018
23,5/23/2018 6:14,3.04,5.06,0,51.09,100,Low,101,5/23/2018
24,5/23/2018 6:45,3.03,5.05,0,51.91,100,Low,106,5/23/2018
25,5/23/2018 6:59,2.89,4.86,0,51.89,100,Low,93,5/23/2018
26,5/23/2018 7:15,3.03,4.5,0,56.23,100,Low,95,5/23/2018
27,5/23/2018 7:30,3.63,5.01,0,59.17,100,Low,100,5/23/2018
28,5/23/2018 7:44,4.03,4.72,0,64.28,100,Low,101,5/23/2018
29,5/23/2018 8:00,3.61,4.47,0,62.8,100,Low,100,5/23/2018
30,5/23/2018 8:15,40.81,36.26,0,74.79,100,Low,232,5/23/2018
31,5/23/2018 8:29,102.17,69.84,0,82.55,100,Low,430,5/23/2018
32,5/23/2018 8:45,97,68.19,0,81.83,100,Low,364,5/23/2018
33,5/23/2018 9:00,124.07,58.56,0,90.45,100,Low,496,5/23/2018
34,5/23/2018 9:14,93.73,43.19,0,90.81,100,Average,364,5/23/2018
35,5/23/2018 9:30,103.87,36.31,0,94.41,100,Average,430,5/23/2018
36,5/23/2018 9:45,95.59,33.94,0,94.24,100,Average,364,5/23/2018
37,5/23/2018 9:59,104.55,44.34,0,92.04,100,Average,430,5/23/2018
38,5/23/2018 10:15,116.13,56.03,0,90.04,100,Major,430,5/23/2018
39,5/23/2018 10:30,120.95,51.92,0,91.89,100,Major,496,5/23/2018
40,5/23/2018 10:44,114.53,57.59,0,89.33,100,Major,430,5/23/2018
41,5/23/2018 11:00,113.4,41.17,0,93.99,100,Major,430,5/23/2018
42,5/23/2018 11:15,110.11,73.29,0,83.24,100,Major,430,5/23/2018
43,5/23/2018 11:29,108.66,63.37,0,86.38,100,Major,430,5/23/2018
44,5/23/2018 11:45,86.37,55.93,0,83.94,100,Major,364,5/23/2018
45,5/23/2018 12:14,7.57,1.47,13.99,98.13,47.53,Average,100,5/23/2018
46,5/23/2018 12:30,5.17,0,25.45,100,19.83,Average,108,5/23/2018
47,5/23/2018 12:59,5.5,0.08,24.25,99.99,22.26,Average,102,5/23/2018
48,5/23/2018 13:15,93.51,35.17,0.11,93.59,100,Major,364,5/23/2018
49,5/23/2018 13:30,99.5,43.2,0,91.73,100,Major,430,5/23/2018
50,5/23/2018 13:44,102.39,47.47,0,90.72,100,Major,430,5/23/2018
51,5/23/2018 14:00,130.64,65.84,0,89.31,100,Major,496,5/23/2018
52,5/23/2018 14:15,91.71,40.45,0,91.52,100,Major,364,5/23/2018
53,5/23/2018 14:45,92.58,36.32,0,93.11,100,Major,364,5/23/2018
54,5/23/2018 15:00,133.01,61.95,0,90.66,100,Major,496,5/23/2018
55,5/23/2018 15:14,84.7,34.8,0,92.53,100,Major,364,5/23/2018
56,5/23/2018 15:30,111.41,45.45,0,92.58,100,Major,430,5/23/2018
57,5/23/2018 15:45,84.12,37.07,0,91.5,100,Major,364,5/23/2018
58,5/23/2018 15:59,124.1,57.46,0,90.75,100,Major,496,5/23/2018
59,5/23/2018 16:15,83.72,40.84,0,89.89,100,Major,364,5/23/2018
60,5/23/2018 16:30,123.11,56.93,0,90.75,100,Major,496,5/23/2018
61,5/23/2018 16:44,107.02,46.31,0,91.8,100,Major,430,5/23/2018
62,5/23/2018 17:00,107.15,54.07,0,89.26,100,Major,430,5/23/2018
63,5/23/2018 17:15,129.61,61.7,0,90.29,100,Average,496,5/23/2018
64,5/23/2018 17:29,66.8,37.11,0,87.4,100,Average,298,5/23/2018
65,5/23/2018 17:45,39.54,4.02,3.38,99.5,99.64,Average,232,5/23/2018
66,5/23/2018 18:00,28.82,0,8.86,100,95.57,Average,166,5/23/2018
67,5/23/2018 18:14,42.2,22.71,0.69,88.09,99.99,Average,232,5/23/2018
68,5/23/2018 18:30,33.9,20.17,0,85.96,100,Average,232,5/23/2018
69,5/23/2018 18:45,35.41,7.39,0.15,97.88,100,Average,232,5/23/2018
70,5/23/2018 18:59,33.31,3.12,0.23,99.55,100,Average,232,5/23/2018
71,5/23/2018 19:15,41.7,9.09,0.14,97.72,100,Average,232,5/23/2018
72,5/23/2018 19:30,44.73,10.39,0.03,97.41,100,Average,232,5/23/2018
73,5/23/2018 19:44,43.48,9.05,0.12,97.89,100,Average,232,5/23/2018
74,5/23/2018 20:00,42.38,8.31,0.24,98.12,100,Average,232,5/23/2018
75,5/23/2018 20:15,34.36,2.27,0.32,99.78,100,Average,232,5/23/2018
76,5/23/2018 20:29,35.76,3.79,0.15,99.45,100,Average,232,5/23/2018
77,5/23/2018 20:45,42.81,9,0.08,97.85,100,Average,232,5/23/2018
78,5/23/2018 21:00,14.5,0.69,15.81,99.89,67.56,Average,166,5/23/2018
79,5/23/2018 21:14,5.26,0,24.9,100,20.76,Average,99,5/23/2018
80,5/23/2018 21:30,5.25,0,24.37,100,21.1,Average,97,5/23/2018
81,5/23/2018 21:45,4.3,0,21.67,100,19.38,Average,101,5/23/2018
82,5/23/2018 21:59,4.03,0,18.94,100,20.47,Average,93,5/23/2018
83,5/23/2018 22:15,3.85,2.09,8.76,87.73,40.02,Average,91,5/23/2018
84,5/23/2018 22:30,3.63,5.31,0,56.99,100,Average,98,5/23/2018
85,5/23/2018 22:44,3.7,5.39,0,56.95,100,Average,97,5/23/2018
86,5/23/2018 23:00,3.63,5.19,0,57.51,100,Average,98,5/23/2018
87,5/23/2018 23:15,3.46,3.78,0,67.09,100,Low,103,5/23/2018
88,5/23/2018 23:29,3.42,3.79,0,66.66,100,Low,100,5/23/2018
89,5/23/2018 23:45,3.44,3.71,0,67.77,100,Low,103,5/23/2018
90,5/23/2018 0:00,3.47,3.73,0,68.22,100,Low,102,5/23/2018
0,5/24/2018 0:14,3.37,3.81,0,66.27,100,Low,102,5/24/2018
1,5/24/2018 0:30,3.39,4.23,0,62.26,100,Low,95,5/24/2018
2,5/24/2018 0:45,2.96,4.53,0,54.5,100,Low,99,5/24/2018
3,5/24/2018 0:59,2.85,4.4,0,54.87,100,Low,107,5/24/2018
4,5/24/2018 1:15,2.89,4.37,0,55.14,100,Low,96,5/24/2018
5,5/24/2018 1:30,2.95,4.39,0,56.28,100,Low,92,5/24/2018
6,5/24/2018 1:44,3.44,4.68,0,59.46,100,Low,98,5/24/2018
7,5/24/2018 2:00,3.35,4.73,0,58.23,100,Low,95,5/24/2018
8,5/24/2018 2:15,2.92,4.46,0,54.77,100,Low,103,5/24/2018
9,5/24/2018 2:29,2.91,4.63,0,53.89,100,Low,91,5/24/2018
10,5/24/2018 2:45,2.93,4.71,0,53.5,100,Low,94,5/24/2018
11,5/24/2018 3:00,2.99,4.61,0,53.9,100,Low,100,5/24/2018
12,5/24/2018 3:14,3,4.63,0,54.16,100,Low,105,5/24/2018
13,5/24/2018 3:45,3.11,4.69,0,54.73,100,Low,104,5/24/2018
14,5/24/2018 3:59,2.99,4.75,0,52.76,100,Low,101,5/24/2018
15,5/24/2018 4:15,3.04,4.59,0,54.74,100,Low,104,5/24/2018
16,5/24/2018 4:30,2.89,4.65,0,53.65,100,Low,94,5/24/2018
17,5/24/2018 4:44,2.93,4.69,0,53.34,100,Low,91,5/24/2018
18,5/24/2018 5:00,2.99,4.74,0,53.01,100,Low,91,5/24/2018
19,5/24/2018 5:15,2.97,4.9,0,52.1,100,Low,101,5/24/2018
20,5/24/2018 5:29,2.93,4.96,0,51.54,100,Low,107,5/24/2018
21,5/24/2018 5:45,2.94,5.11,0,49.61,100,Low,107,5/24/2018
22,5/24/2018 6:14,2.95,5.12,0,50.51,100,Low,100,5/24/2018
23,5/24/2018 6:30,2.94,5.22,0,49.22,100,Low,107,5/24/2018
24,5/24/2018 6:45,2.98,5.17,0,50.37,100,Low,100,5/24/2018
25,5/24/2018 6:59,3.54,5.34,0,55.53,100,Low,105,5/24/2018
26,5/24/2018 7:15,3.12,4.82,0,54.95,100,Low,106,5/24/2018
27,5/24/2018 7:30,3.43,5.25,0,54.98,100,Low,102,5/24/2018
28,5/24/2018 7:44,3.82,5.45,0,57.76,100,Low,98,5/24/2018
29,5/24/2018 8:00,5.03,6.45,0,61.12,100,Low,93,5/24/2018
30,5/24/2018 8:15,79.34,53.61,0,82.82,100,Low,364,5/24/2018
31,5/24/2018 8:29,111.39,70.24,0,84.58,100,Low,430,5/24/2018
33,5/24/2018 9:00,122.62,53.54,0,91.64,100,Low,496,5/24/2018
